timestamp,day,robot_id,x,y,speed,battery,event,health_score,degradation_factor,shift
2025-01-31 13:46:00,30,R5,14.96,10.42,0.63,0.0,task_completed,61.6,1.64,day
2025-01-31 13:48:00,30,R5,25.36,10.0,0.65,0.0,charging_completed,61.6,1.64,day
2025-01-31 13:50:00,30,R5,25.18,10.05,0.61,0.0,task_completed,61.6,1.64,day
2025-01-31 13:52:00,30,R5,24.5,9.23,0.66,0.0,robot_started_task,61.6,1.64,day
2025-01-31 13:54:00,30,R5,14.68,10.14,0.7,0.0,robot_started_task,61.6,1.64,day
2025-01-31 13:56:00,30,R5,25.31,9.51,0.69,0.0,path_blocked,61.6,1.64,day
2025-01-31 13:58:00,30,R5,15.21,10.33,0.78,0.0,task_completed,61.6,1.64,day
2025-01-31 14:00:00,30,R5,15.08,10.1,0.72,0.0,deadlock_detected,61.6,1.64,day
2025-01-31 14:02:00,30,R5,15.51,10.19,0.49,0.0,task_completed,61.6,1.64,day
2025-01-31 14:04:00,30,R5,24.77,10.39,0.64,0.0,robot_started_task,61.6,1.64,day
2025-01-31 14:06:00,30,R5,14.08,9.83,0.61,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:08:00,30,R5,24.48,9.3,0.59,0.0,task_completed,61.6,1.64,day
2025-01-31 14:10:00,30,R5,15.55,9.52,0.72,0.0,task_completed,61.6,1.64,day
2025-01-31 14:12:00,30,R5,24.33,10.2,0.72,0.0,intersection_wait,61.6,1.64,day
2025-01-31 14:14:00,30,R5,24.88,9.6,0.79,0.0,intersection_wait,61.6,1.64,day
2025-01-31 14:16:00,30,R5,15.45,9.26,0.79,0.0,charging_completed,61.6,1.64,day
2025-01-31 14:18:00,30,R5,26.1,10.43,0.49,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:20:00,30,R5,25.3,9.76,0.61,0.0,task_completed,61.6,1.64,day
2025-01-31 14:22:00,30,R5,14.4,10.08,0.62,0.0,task_completed,61.6,1.64,day
2025-01-31 14:24:00,30,R5,15.35,9.61,0.62,0.0,robot_started_task,61.6,1.64,day
2025-01-31 14:26:00,30,R5,15.21,10.85,0.63,0.0,charging_completed,61.6,1.64,day
2025-01-31 14:28:00,30,R5,14.97,10.02,0.69,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 14:30:00,30,R5,34.89,10.05,0.62,0.0,charging_started,61.6,1.64,day
2025-01-31 14:32:00,30,R5,25.01,9.44,0.67,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:34:00,30,R5,35.25,9.89,0.66,0.0,charging_completed,61.6,1.64,day
2025-01-31 14:36:00,30,R5,15.14,10.13,0.81,0.0,task_completed,61.6,1.64,day
2025-01-31 14:38:00,30,R5,24.91,9.04,0.67,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:40:00,30,R5,14.42,10.0,0.48,0.0,charging_started,61.6,1.64,day
2025-01-31 14:42:00,30,R5,14.75,9.93,0.52,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 14:44:00,30,R5,35.16,10.31,0.67,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:46:00,30,R5,25.39,10.12,0.67,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:48:00,30,R5,25.53,10.72,0.59,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:50:00,30,R5,34.75,9.62,0.59,0.0,task_completed,61.6,1.64,day
2025-01-31 14:52:00,30,R5,24.99,9.95,0.8,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:54:00,30,R5,35.7,9.94,0.82,0.0,path_blocked,61.6,1.64,day
2025-01-31 14:56:00,30,R5,14.75,11.08,0.82,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 14:58:00,30,R5,15.54,9.57,0.65,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 15:00:00,30,R5,35.15,10.51,0.69,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 15:02:00,30,R5,15.85,10.2,0.45,0.0,task_completed,61.6,1.64,day
2025-01-31 15:04:00,30,R5,14.89,10.25,0.64,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:06:00,30,R5,24.96,10.54,0.63,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 15:08:00,30,R5,34.09,9.71,0.72,0.0,task_completed,61.6,1.64,day
2025-01-31 15:10:00,30,R5,33.69,10.82,0.61,0.0,intersection_wait,61.6,1.64,day
2025-01-31 15:12:00,30,R5,15.44,10.12,0.56,0.0,robot_started_task,61.6,1.64,day
2025-01-31 15:14:00,30,R5,34.8,10.32,0.42,0.0,robot_started_task,61.6,1.64,day
2025-01-31 15:16:00,30,R5,34.53,10.22,0.88,0.0,task_completed,61.6,1.64,day
2025-01-31 15:18:00,30,R5,15.68,9.96,0.77,0.0,robot_started_task,61.6,1.64,day
2025-01-31 15:20:00,30,R5,13.69,9.4,0.42,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:22:00,30,R5,34.77,9.47,0.6,0.0,charging_completed,61.6,1.64,day
2025-01-31 15:24:00,30,R5,15.17,9.21,1.03,0.0,deadlock_detected,61.6,1.64,day
2025-01-31 15:26:00,30,R5,14.56,10.75,0.69,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:28:00,30,R5,15.54,10.62,0.52,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:30:00,30,R5,34.77,9.81,0.73,0.0,robot_started_task,61.6,1.64,day
2025-01-31 15:32:00,30,R5,25.26,9.73,0.6,0.0,intersection_wait,61.6,1.64,day
2025-01-31 15:34:00,30,R5,14.17,9.65,0.67,0.0,robot_started_task,61.6,1.64,day
2025-01-31 15:36:00,30,R5,24.39,9.55,0.59,0.0,charging_completed,61.6,1.64,day
2025-01-31 15:38:00,30,R5,15.15,9.03,0.73,0.0,charging_started,61.6,1.64,day
2025-01-31 15:40:00,30,R5,15.03,10.73,0.71,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 15:42:00,30,R5,35.54,9.07,0.82,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 15:44:00,30,R5,15.38,10.77,0.7,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:46:00,30,R5,25.54,9.11,0.74,0.0,low_battery_warning,61.6,1.64,day
2025-01-31 15:48:00,30,R5,23.91,10.59,0.78,0.0,charging_started,61.6,1.64,day
2025-01-31 15:50:00,30,R5,35.77,9.69,0.78,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:52:00,30,R5,14.23,9.53,0.74,0.0,charging_started,61.6,1.64,day
2025-01-31 15:54:00,30,R5,24.29,9.84,0.71,0.0,path_blocked,61.6,1.64,day
2025-01-31 15:56:00,30,R5,34.7,9.62,0.52,0.0,robot_started_task,61.6,1.64,day
2025-01-31 15:58:00,30,R5,14.29,10.49,0.6,0.0,task_completed,61.6,1.64,day
2025-01-31 06:00:00,30,R6,8.97,15.94,1.1,98.5,robot_started_task,94.0,1.1,day
2025-01-31 06:02:00,30,R6,39.27,4.31,1.07,97.5,deadlock_detected,94.0,1.1,day
2025-01-31 06:04:00,30,R6,10.61,15.03,0.9,96.4,deadlock_detected,94.0,1.1,day
2025-01-31 06:06:00,30,R6,30.62,5.12,0.75,95.4,robot_started_task,94.0,1.1,day
2025-01-31 06:08:00,30,R6,15.06,10.27,1.03,94.1,task_completed,94.0,1.1,day
2025-01-31 06:10:00,30,R6,19.35,4.85,0.91,92.8,intersection_wait,94.0,1.1,day
2025-01-31 06:12:00,30,R6,24.19,9.92,1.01,91.6,task_completed,94.0,1.1,day
2025-01-31 06:14:00,30,R6,40.69,15.03,1.01,90.5,task_completed,94.0,1.1,day
2025-01-31 06:16:00,30,R6,30.27,14.91,1.06,89.2,robot_started_task,94.0,1.1,day
2025-01-31 06:18:00,30,R6,9.98,4.72,1.01,87.9,low_battery_warning,94.0,1.1,day
2025-01-31 06:20:00,30,R6,24.46,10.57,0.85,86.4,robot_started_task,94.0,1.1,day
2025-01-31 06:22:00,30,R6,10.54,16.07,0.91,85.2,robot_started_task,94.0,1.1,day
2025-01-31 06:24:00,30,R6,28.35,4.99,1.07,83.8,task_completed,94.0,1.1,day
2025-01-31 06:26:00,30,R6,15.27,9.73,0.98,82.3,task_completed,94.0,1.1,day
2025-01-31 06:28:00,30,R6,39.43,14.53,1.11,81.3,task_completed,94.0,1.1,day
2025-01-31 06:30:00,30,R6,20.57,15.45,1.1,79.8,task_completed,94.0,1.1,day
2025-01-31 06:32:00,30,R6,20.25,14.62,0.97,78.9,path_blocked,94.0,1.1,day
2025-01-31 06:34:00,30,R6,19.15,14.11,0.96,77.6,intersection_wait,94.0,1.1,day
2025-01-31 06:36:00,30,R6,20.38,5.57,1.1,76.4,task_completed,94.0,1.1,day
2025-01-31 06:38:00,30,R6,20.27,15.19,0.98,75.0,charging_started,94.0,1.1,day
2025-01-31 06:40:00,30,R6,19.9,14.72,0.98,73.5,task_completed,94.0,1.1,day
2025-01-31 06:42:00,30,R6,15.47,10.76,1.16,72.4,robot_started_task,94.0,1.1,day
2025-01-31 06:44:00,30,R6,19.79,14.37,0.96,71.5,charging_started,94.0,1.1,day
2025-01-31 06:46:00,30,R6,10.46,15.18,1.11,70.3,deadlock_detected,94.0,1.1,day
2025-01-31 06:48:00,30,R6,29.48,15.13,0.86,68.8,path_blocked,94.0,1.1,day
2025-01-31 06:50:00,30,R6,24.37,9.54,0.97,67.6,charging_started,94.0,1.1,day
2025-01-31 06:52:00,30,R6,10.11,4.55,0.86,66.7,robot_started_task,94.0,1.1,day
2025-01-31 06:54:00,30,R6,20.81,15.24,1.19,65.3,charging_started,94.0,1.1,day
2025-01-31 06:56:00,30,R6,39.66,15.18,1.14,64.1,robot_started_task,94.0,1.1,day
2025-01-31 06:58:00,30,R6,14.87,9.78,0.89,62.8,intersection_wait,94.0,1.1,day
2025-01-31 07:00:00,30,R6,9.78,14.88,0.88,61.8,low_battery_warning,94.0,1.1,day
2025-01-31 07:02:00,30,R6,10.23,15.09,1.03,60.7,task_completed,94.0,1.1,day
2025-01-31 07:04:00,30,R6,25.16,11.36,0.89,59.7,task_completed,94.0,1.1,day
2025-01-31 07:06:00,30,R6,14.38,9.43,1.05,58.6,charging_completed,94.0,1.1,day
2025-01-31 07:08:00,30,R6,10.46,15.92,1.08,57.7,low_battery_warning,94.0,1.1,day
2025-01-31 07:10:00,30,R6,40.27,14.5,1.04,56.4,charging_completed,94.0,1.1,day
2025-01-31 07:12:00,30,R6,39.93,4.93,0.9,55.1,charging_started,94.0,1.1,day
2025-01-31 07:14:00,30,R6,14.7,8.73,0.89,53.7,charging_started,94.0,1.1,day
2025-01-31 07:16:00,30,R6,40.54,4.61,1.08,52.5,task_completed,94.0,1.1,day
2025-01-31 07:18:00,30,R6,25.66,9.86,1.05,51.3,path_blocked,94.0,1.1,day
2025-01-31 07:20:00,30,R6,29.56,4.37,0.97,50.2,charging_started,94.0,1.1,day
2025-01-31 07:22:00,30,R6,15.93,10.09,0.85,49.0,low_battery_warning,94.0,1.1,day
2025-01-31 07:24:00,30,R6,30.44,4.66,0.98,47.8,task_completed,94.0,1.1,day
2025-01-31 07:26:00,30,R6,34.78,9.62,1.01,46.9,task_completed,94.0,1.1,day
2025-01-31 07:28:00,30,R6,25.6,10.66,0.94,45.8,task_completed,94.0,1.1,day
2025-01-31 07:30:00,30,R6,15.81,10.42,0.9,44.9,low_battery_warning,94.0,1.1,day
2025-01-31 07:32:00,30,R6,40.3,16.13,0.95,43.7,charging_started,94.0,1.1,day
2025-01-31 07:34:00,30,R6,38.12,4.58,0.87,42.3,robot_started_task,94.0,1.1,day
2025-01-31 07:36:00,30,R6,25.41,10.04,1.09,41.1,task_completed,94.0,1.1,day
2025-01-31 07:38:00,30,R6,25.2,9.84,0.81,40.0,task_completed,94.0,1.1,day
2025-01-31 07:40:00,30,R6,40.47,5.43,0.96,38.8,charging_completed,94.0,1.1,day
2025-01-31 07:42:00,30,R6,29.88,15.12,0.87,37.5,charging_completed,94.0,1.1,day
2025-01-31 07:44:00,30,R6,39.83,14.78,0.91,36.5,task_completed,94.0,1.1,day
2025-01-31 07:46:00,30,R6,20.22,14.79,1.09,35.2,task_completed,94.0,1.1,day
2025-01-31 07:48:00,30,R6,30.36,16.2,1.01,33.9,task_completed,94.0,1.1,day
2025-01-31 07:50:00,30,R6,35.47,9.45,1.01,32.6,charging_completed,94.0,1.1,day
2025-01-31 07:52:00,30,R6,39.59,5.05,0.93,31.7,charging_started,94.0,1.1,day
2025-01-31 07:54:00,30,R6,10.28,5.07,0.84,30.6,intersection_wait,94.0,1.1,day
2025-01-31 07:56:00,30,R6,40.26,15.7,1.04,29.7,task_completed,94.0,1.1,day
2025-01-31 07:58:00,30,R6,34.42,10.12,1.02,28.5,charging_started,94.0,1.1,day
2025-01-31 08:00:00,30,R6,29.51,4.43,0.97,26.9,robot_started_task,94.0,1.1,day
2025-01-31 08:02:00,30,R6,39.35,4.57,0.95,25.9,charging_completed,94.0,1.1,day
2025-01-31 08:04:00,30,R6,39.49,15.79,0.97,24.9,path_blocked,94.0,1.1,day
2025-01-31 08:06:00,30,R6,34.92,10.18,1.03,23.9,charging_started,94.0,1.1,day
2025-01-31 08:08:00,30,R6,40.28,14.26,0.99,22.8,intersection_wait,94.0,1.1,day
2025-01-31 08:10:00,30,R6,36.04,9.51,0.95,21.4,task_completed,94.0,1.1,day
2025-01-31 08:12:00,30,R6,39.83,14.24,0.96,20.4,low_battery_warning,94.0,1.1,day
2025-01-31 08:14:00,30,R6,19.29,15.11,1.06,19.3,deadlock_detected,94.0,1.1,day
2025-01-31 08:16:00,30,R6,34.67,9.77,1.04,18.3,task_completed,94.0,1.1,day
2025-01-31 08:18:00,30,R6,34.48,9.2,1.2,17.0,task_completed,94.0,1.1,day
2025-01-31 08:20:00,30,R6,40.8,15.04,0.96,15.9,deadlock_detected,94.0,1.1,day
2025-01-31 08:22:00,30,R6,14.88,9.91,1.08,14.5,task_completed,94.0,1.1,day
2025-01-31 08:24:00,30,R6,14.71,10.88,1.23,13.5,task_completed,94.0,1.1,day
2025-01-31 08:26:00,30,R6,10.39,16.13,1.08,12.4,charging_completed,94.0,1.1,day
2025-01-31 08:28:00,30,R6,15.07,9.25,0.89,11.2,task_completed,94.0,1.1,day
2025-01-31 08:30:00,30,R6,40.76,14.62,0.92,10.2,charging_completed,94.0,1.1,day
2025-01-31 08:32:00,30,R6,10.2,4.87,1.02,9.0,deadlock_detected,94.0,1.1,day
2025-01-31 08:34:00,30,R6,29.51,4.97,0.88,7.6,low_battery_warning,94.0,1.1,day
2025-01-31 08:36:00,30,R6,39.45,5.83,0.98,6.6,task_completed,94.0,1.1,day
2025-01-31 08:38:00,30,R6,20.11,15.21,0.91,5.1,task_completed,94.0,1.1,day
2025-01-31 08:40:00,30,R6,19.49,5.66,0.88,3.9,low_battery_warning,94.0,1.1,day
2025-01-31 08:42:00,30,R6,19.93,4.86,0.71,2.8,path_blocked,94.0,1.1,day
2025-01-31 08:44:00,30,R6,15.25,9.87,0.96,1.6,path_blocked,94.0,1.1,day
2025-01-31 08:46:00,30,R6,10.85,4.3,0.88,0.4,task_completed,94.0,1.1,day
2025-01-31 08:48:00,30,R6,19.89,14.84,0.85,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 08:50:00,30,R6,29.65,15.01,1.16,0.0,task_completed,94.0,1.1,day
2025-01-31 08:52:00,30,R6,18.56,4.51,1.03,0.0,charging_started,94.0,1.1,day
2025-01-31 08:54:00,30,R6,25.65,10.29,1.04,0.0,task_completed,94.0,1.1,day
2025-01-31 08:56:00,30,R6,24.5,10.5,0.87,0.0,task_completed,94.0,1.1,day
2025-01-31 08:58:00,30,R6,20.19,15.55,0.87,0.0,task_completed,94.0,1.1,day
2025-01-31 09:00:00,30,R6,34.02,9.9,1.01,0.0,robot_started_task,94.0,1.1,day
2025-01-31 09:02:00,30,R6,34.1,9.63,1.05,0.0,robot_started_task,94.0,1.1,day
2025-01-31 09:04:00,30,R6,9.87,15.14,1.09,0.0,task_completed,94.0,1.1,day
2025-01-31 09:06:00,30,R6,39.67,3.75,1.11,0.0,robot_started_task,94.0,1.1,day
2025-01-31 09:08:00,30,R6,20.48,15.06,0.98,0.0,task_completed,94.0,1.1,day
2025-01-31 09:10:00,30,R6,10.8,14.6,1.16,0.0,robot_started_task,94.0,1.1,day
2025-01-31 09:12:00,30,R6,20.76,14.71,1.0,0.0,task_completed,94.0,1.1,day
2025-01-31 09:14:00,30,R6,10.64,16.05,1.01,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 09:16:00,30,R6,29.87,15.74,0.96,0.0,task_completed,94.0,1.1,day
2025-01-31 09:18:00,30,R6,19.7,15.46,1.13,0.0,robot_started_task,94.0,1.1,day
2025-01-31 09:20:00,30,R6,40.96,15.45,1.0,0.0,task_completed,94.0,1.1,day
2025-01-31 09:22:00,30,R6,29.19,14.71,0.96,0.0,intersection_wait,94.0,1.1,day
2025-01-31 09:24:00,30,R6,39.51,15.51,0.89,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 09:26:00,30,R6,34.99,9.37,1.05,0.0,charging_started,94.0,1.1,day
2025-01-31 09:28:00,30,R6,29.54,15.04,0.96,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 09:30:00,30,R6,25.68,10.82,0.95,0.0,task_completed,94.0,1.1,day
2025-01-31 09:32:00,30,R6,24.97,10.12,0.91,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 09:34:00,30,R6,19.32,4.99,0.9,0.0,task_completed,94.0,1.1,day
2025-01-31 09:36:00,30,R6,39.31,15.27,0.82,0.0,robot_started_task,94.0,1.1,day
2025-01-31 09:38:00,30,R6,19.6,3.65,0.92,0.0,charging_started,94.0,1.1,day
2025-01-31 09:40:00,30,R6,10.58,4.88,0.95,0.0,path_blocked,94.0,1.1,day
2025-01-31 09:42:00,30,R6,19.96,15.23,0.92,0.0,charging_completed,94.0,1.1,day
2025-01-31 09:44:00,30,R6,29.33,15.5,0.94,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 09:46:00,30,R6,19.92,15.62,0.82,0.0,task_completed,94.0,1.1,day
2025-01-31 09:48:00,30,R6,39.69,5.05,0.96,0.0,task_completed,94.0,1.1,day
2025-01-31 09:50:00,30,R6,20.1,5.25,0.91,0.0,task_completed,94.0,1.1,day
2025-01-31 09:52:00,30,R6,34.51,10.54,1.03,0.0,charging_completed,94.0,1.1,day
2025-01-31 09:54:00,30,R6,19.69,15.1,1.17,0.0,intersection_wait,94.0,1.1,day
2025-01-31 09:56:00,30,R6,30.0,15.79,0.92,0.0,charging_started,94.0,1.1,day
2025-01-31 09:58:00,30,R6,10.09,14.73,1.16,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:00:00,30,R6,29.58,5.02,1.2,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:02:00,30,R6,9.8,5.25,1.11,0.0,intersection_wait,94.0,1.1,day
2025-01-31 10:04:00,30,R6,40.97,5.03,1.0,0.0,path_blocked,94.0,1.1,day
2025-01-31 10:06:00,30,R6,40.47,5.2,1.05,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 10:08:00,30,R6,9.82,14.56,1.03,0.0,task_completed,94.0,1.1,day
2025-01-31 10:10:00,30,R6,40.0,14.97,1.07,0.0,task_completed,94.0,1.1,day
2025-01-31 10:12:00,30,R6,9.38,15.0,1.14,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:14:00,30,R6,19.78,4.51,1.12,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:16:00,30,R6,23.9,9.17,0.92,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 10:18:00,30,R6,29.38,5.1,1.04,0.0,intersection_wait,94.0,1.1,day
2025-01-31 10:20:00,30,R6,30.88,14.72,1.15,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 10:22:00,30,R6,39.92,5.24,0.81,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 10:24:00,30,R6,35.77,10.4,0.87,0.0,charging_started,94.0,1.1,day
2025-01-31 10:26:00,30,R6,9.76,5.16,1.03,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:28:00,30,R6,24.97,10.29,1.01,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 10:30:00,30,R6,40.15,5.48,0.95,0.0,task_completed,94.0,1.1,day
2025-01-31 10:32:00,30,R6,30.23,14.77,0.81,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:34:00,30,R6,39.79,14.21,0.86,0.0,charging_started,94.0,1.1,day
2025-01-31 10:36:00,30,R6,40.18,4.61,1.02,0.0,task_completed,94.0,1.1,day
2025-01-31 10:38:00,30,R6,10.47,15.44,1.1,0.0,task_completed,94.0,1.1,day
2025-01-31 10:40:00,30,R6,29.45,4.83,1.02,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:42:00,30,R6,34.74,9.61,1.14,0.0,task_completed,94.0,1.1,day
2025-01-31 10:44:00,30,R6,30.21,5.21,0.91,0.0,task_completed,94.0,1.1,day
2025-01-31 10:46:00,30,R6,39.93,4.27,0.9,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:48:00,30,R6,34.89,10.17,1.04,0.0,intersection_wait,94.0,1.1,day
2025-01-31 10:50:00,30,R6,20.08,4.26,1.1,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 10:52:00,30,R6,9.97,15.87,0.86,0.0,task_completed,94.0,1.1,day
2025-01-31 10:54:00,30,R6,39.83,15.45,0.9,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 10:56:00,30,R6,25.75,9.56,0.94,0.0,robot_started_task,94.0,1.1,day
2025-01-31 10:58:00,30,R6,29.88,5.64,1.16,0.0,charging_started,94.0,1.1,day
2025-01-31 11:00:00,30,R6,40.34,15.29,0.67,0.0,path_blocked,94.0,1.1,day
2025-01-31 11:02:00,30,R6,24.62,9.39,1.05,0.0,task_completed,94.0,1.1,day
2025-01-31 11:04:00,30,R6,20.36,14.53,1.04,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 11:06:00,30,R6,39.84,15.24,1.01,0.0,charging_completed,94.0,1.1,day
2025-01-31 11:08:00,30,R6,9.6,4.82,1.03,0.0,task_completed,94.0,1.1,day
2025-01-31 11:10:00,30,R6,15.04,10.03,1.04,0.0,charging_started,94.0,1.1,day
2025-01-31 11:12:00,30,R6,40.84,14.35,0.98,0.0,task_completed,94.0,1.1,day
2025-01-31 11:14:00,30,R6,29.86,15.04,0.98,0.0,path_blocked,94.0,1.1,day
2025-01-31 11:16:00,30,R6,9.71,5.43,1.11,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 11:18:00,30,R6,39.86,15.69,0.81,0.0,robot_started_task,94.0,1.1,day
2025-01-31 11:20:00,30,R6,9.24,15.22,0.76,0.0,robot_started_task,94.0,1.1,day
2025-01-31 11:22:00,30,R6,19.55,4.51,0.96,0.0,robot_started_task,94.0,1.1,day
2025-01-31 11:24:00,30,R6,20.07,14.98,0.98,0.0,intersection_wait,94.0,1.1,day
2025-01-31 11:26:00,30,R6,39.95,5.36,0.98,0.0,charging_started,94.0,1.1,day
2025-01-31 11:28:00,30,R6,10.05,4.59,1.03,0.0,charging_completed,94.0,1.1,day
2025-01-31 11:30:00,30,R6,40.53,5.22,0.93,0.0,robot_started_task,94.0,1.1,day
2025-01-31 11:32:00,30,R6,10.28,4.98,1.08,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 11:34:00,30,R6,9.86,5.01,1.04,0.0,task_completed,94.0,1.1,day
2025-01-31 11:36:00,30,R6,9.46,14.92,0.9,0.0,intersection_wait,94.0,1.1,day
2025-01-31 11:38:00,30,R6,19.35,4.37,1.11,0.0,robot_started_task,94.0,1.1,day
2025-01-31 11:40:00,30,R6,20.41,4.9,0.93,0.0,task_completed,94.0,1.1,day
2025-01-31 11:42:00,30,R6,24.64,9.21,1.15,0.0,intersection_wait,94.0,1.1,day
2025-01-31 11:44:00,30,R6,39.91,15.07,0.94,0.0,charging_started,94.0,1.1,day
2025-01-31 11:46:00,30,R6,10.62,6.27,0.94,0.0,task_completed,94.0,1.1,day
2025-01-31 11:48:00,30,R6,10.74,15.72,1.02,0.0,task_completed,94.0,1.1,day
2025-01-31 11:50:00,30,R6,8.99,5.07,1.0,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 11:52:00,30,R6,9.88,4.26,1.08,0.0,charging_completed,94.0,1.1,day
2025-01-31 11:54:00,30,R6,19.12,14.34,1.12,0.0,charging_completed,94.0,1.1,day
2025-01-31 11:56:00,30,R6,19.83,15.53,0.97,0.0,robot_started_task,94.0,1.1,day
2025-01-31 11:58:00,30,R6,29.62,15.3,1.1,0.0,robot_started_task,94.0,1.1,day
2025-01-31 12:00:00,30,R6,39.96,5.49,0.99,0.0,robot_started_task,94.0,1.1,day
2025-01-31 12:02:00,30,R6,10.26,15.96,1.07,0.0,path_blocked,94.0,1.1,day
2025-01-31 12:04:00,30,R6,30.84,5.33,0.99,0.0,charging_started,94.0,1.1,day
2025-01-31 12:06:00,30,R6,29.95,5.35,1.03,0.0,task_completed,94.0,1.1,day
2025-01-31 12:08:00,30,R6,10.76,4.96,0.98,0.0,task_completed,94.0,1.1,day
2025-01-31 12:10:00,30,R6,10.52,15.34,0.9,0.0,path_blocked,94.0,1.1,day
2025-01-31 12:12:00,30,R6,40.26,14.05,0.85,0.0,robot_started_task,94.0,1.1,day
2025-01-31 12:14:00,30,R6,9.56,13.84,1.12,0.0,task_completed,94.0,1.1,day
2025-01-31 12:16:00,30,R6,10.34,3.99,0.99,0.0,task_completed,94.0,1.1,day
2025-01-31 12:18:00,30,R6,8.75,5.51,0.93,0.0,charging_completed,94.0,1.1,day
2025-01-31 12:20:00,30,R6,24.91,9.67,0.97,0.0,task_completed,94.0,1.1,day
2025-01-31 12:22:00,30,R6,40.21,5.44,0.97,0.0,robot_started_task,94.0,1.1,day
2025-01-31 12:24:00,30,R6,20.25,4.96,0.96,0.0,intersection_wait,94.0,1.1,day
2025-01-31 12:26:00,30,R6,11.04,4.75,1.01,0.0,deadlock_detected,94.0,1.1,day
2025-01-31 12:28:00,30,R6,13.96,9.51,0.9,0.0,intersection_wait,94.0,1.1,day
2025-01-31 12:30:00,30,R6,28.93,4.76,0.87,0.0,charging_started,94.0,1.1,day
2025-01-31 12:32:00,30,R6,29.86,14.95,1.08,0.0,task_completed,94.0,1.1,day
2025-01-31 12:34:00,30,R6,39.78,14.67,1.05,0.0,robot_started_task,94.0,1.1,day
2025-01-31 12:36:00,30,R6,30.57,6.15,0.89,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 12:38:00,30,R6,40.61,15.48,0.99,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 12:40:00,30,R6,20.07,5.06,0.94,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 12:42:00,30,R6,25.26,9.15,0.96,0.0,robot_started_task,94.0,1.1,day
2025-01-31 12:44:00,30,R6,9.4,15.47,0.86,0.0,task_completed,94.0,1.1,day
2025-01-31 12:46:00,30,R6,30.32,14.74,0.89,0.0,low_battery_warning,94.0,1.1,day
2025-01-31 12:48:00,30,R6,10.15,14.74,1.08,0.0,path_blocked,94.0,1.1,day
2025-01-31 12:50:00,30,R6,40.93,14.99,0.98,0.0,task_completed,94.0,1.1,day
2025-01-31 12:52:00,30,R6,15.57,9.69,1.0,0.0,task_completed,94.0,1.1,day
2025-01-31 12:54:00,30,R6,30.28,15.28,0.87,0.0,task_completed,94.0,1.1,day
2025-01-31 12:56:00,30,R6,20.67,5.46,0.91,0.0,charging_completed,94.0,1.1,day
2025-01-31 12:58:00,30,R6,30.28,14.95,0.96,0.0,path_blocked,94.0,1.1,day
2025-01-31 13:00:00,30,R6,14.33,10.45,1.05,0.0,deadlock_detected,94.0,1.1,day
